user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,engagement_score,year,month,month_name,day_of_week,country_avg_impressions,age_group
70703,35.0,male,india,575689,video,music,12245.0,2803.0,1936.0,5693,53617,2023-10-21,246253,False,mobile,negative,#music,0.316765205,1,16984.0,2023,10,October,Saturday,52462.38691588785,26–35
74379,28.0,female,australia,907932,text,fashion,13633.0,542.0,1613.0,1417,39957,2023-04-30,172696,False,mobile,positive,#fashion #reels,0.395124759,2,15788.0,2023,4,April,Sunday,48346.38336713996,26–35
67866,42.0,other,france,599203,video,lifestyle,11277.0,915.0,1745.0,5856,87233,2023-03-13,552694,False,desktop,negative,#fashion #tech,0.159767519,2,13937.0,2023,3,March,Monday,51727.67338709677,36–45
26905,16.0,male,uk,634299,reel,lifestyle,7623.0,1801.0,17.0,7676,79739,2022-07-14,637864,False,mobile,negative,#fitness,0.118398776,1,9441.0,2022,7,July,Thursday,51119.39350912779,Under 18
55838,52.0,other,canada,279111,reel,music,220.0,81.0,747.0,7011,82678,2023-04-11,497502,False,tablet,positive,#music,0.012675682,1,1048.0,2023,4,April,Tuesday,48703.150097465885,46–55
68279,28.0,other,usa,502112,image,lifestyle,875.0,993.0,318.0,6709,96640,2022-03-17,770922,False,mobile,neutral,#fitness,0.022620033,1,2186.0,2022,3,March,Thursday,51263.87225548902,26–35
99489,43.0,female,uk,457479,image,fitness,11654.0,1179.0,1735.0,670,48249,2022-06-09,77310,False,tablet,positive,#lifestyle #music #foodie,0.301933719,3,14568.0,2022,6,June,Thursday,51119.39350912779,36–45
36806,54.0,male,japan,533174,text,fitness,1196.0,165.0,860.0,5413,14437,2023-05-05,795609,False,desktop,positive,#reels #foodie,0.153840826,2,2221.0,2023,5,May,Friday,49616.13559322034,46–55
55000,37.0,male,uae,535128,video,travel,10105.5,2255.0,967.0,6001,96304,2022-04-10,435970,False,tablet,positive,#tech,0.231714155,1,13327.5,2022,4,April,Sunday,48928.41351888668,36–45
32168,56.0,other,australia,100814,reel,tech,10105.5,2071.0,1305.0,6168,27783,2022-04-26,666288,False,mobile,positive,#reels,0.80952381,1,13481.5,2022,4,April,Tuesday,48346.38336713996,56+
80119,24.0,other,brazil,568492,video,food,16719.0,806.0,1499.0,2284,63369,2023-01-15,434747,False,tablet,neutral,#love #fashion,0.300209882,2,19024.0,2023,1,January,Sunday,49193.1746031746,18–25
48714,38.0,female,india,517935,text,travel,10105.5,2934.0,1991.0,4556,72854,2023-08-18,758651,False,tablet,positive,#reels,0.183119664,1,15030.5,2023,8,August,Friday,52462.38691588785,36–45
64093,38.0,other,uk,382294,image,fashion,14370.0,2738.0,251.0,5440,79430,2022-03-04,587379,False,mobile,positive,#music #fashion #tech,0.21854463,3,17359.0,2022,3,March,Friday,51119.39350912779,36–45
65419,60.0,female,france,103825,reel,lifestyle,1247.0,331.0,339.0,99,57460,2022-05-12,362374,False,desktop,positive,#love #travel #foodie,0.033362339,3,1917.0,2022,5,May,Thursday,51727.67338709677,56+
59145,45.0,male,uae,674656,image,fitness,13250.0,1585.0,750.0,2787,50864,2022-09-05,495602,True,tablet,positive,#tech,0.306405316,1,15585.0,2022,9,September,Monday,48928.41351888668,36–45
87425,40.0,female,canada,508016,reel,lifestyle,7111.0,1534.0,967.0,7857,5497,2023-01-30,788687,False,mobile,positive,#tech #fitness #love,1.74859014,3,9612.0,2023,1,January,Monday,48703.150097465885,36–45
87811,21.0,other,japan,175535,image,fitness,1886.0,1616.0,461.0,407,65049,2023-10-05,24451,True,tablet,negative,#fitness,0.060923304,1,3963.0,2023,10,October,Thursday,49616.13559322034,18–25
12461,24.0,male,france,186390,image,education,310.0,2288.0,1804.0,7322,45131,2023-02-15,33364,False,tablet,positive,#foodie,0.097538277,1,4402.0,2023,2,February,Wednesday,51727.67338709677,18–25
24291,17.0,female,usa,604484,text,food,10760.0,2883.0,630.0,977,95165,2023-03-04,436779,False,tablet,neutral,#foodie #lifestyle,0.149981611,2,14273.0,2023,3,March,Saturday,51263.87225548902,Under 18
56804,64.0,male,canada,323923,video,travel,17988.0,180.0,400.0,7601,68369,2023-11-01,650086,False,desktop,positive,#reels,0.271585075,1,18568.0,2023,11,November,Wednesday,48703.150097465885,56+
86971,40.0,female,uae,729364,image,travel,3546.0,1316.0,370.0,2798,24938,2023-12-29,221400,False,tablet,positive,#travel #fitness,0.209800305,2,5232.0,2023,12,December,Friday,48928.41351888668,36–45
74946,47.0,other,germany,830377,reel,fashion,5351.0,2016.0,281.0,5553,22525,2022-11-22,591943,False,mobile,neutral,#travel,0.339533851,1,7648.0,2022,11,November,Tuesday,48605.40612244898,46–55
94080,17.0,other,germany,279577,video,education,17381.0,1106.0,389.0,142,39219,2023-06-30,55412,False,mobile,neutral,#music #travel #reels,0.48129733,3,18876.0,2023,6,June,Friday,48605.40612244898,Under 18
71332,46.0,male,uae,877765,video,travel,496.0,1589.0,336.0,6672,99211,2023-01-10,580343,False,tablet,positive,#love,0.024402536,1,2421.0,2023,1,January,Tuesday,48928.41351888668,46–55
87794,58.0,male,germany,682187,image,travel,17347.0,2137.0,1923.0,7452,51764,2022-10-25,96917,False,desktop,neutral,#foodie,0.413549957,1,21407.0,2022,10,October,Tuesday,48605.40612244898,56+
40841,46.0,male,australia,838142,image,tech,10196.0,2486.0,1368.0,3076,33225,2022-10-06,684929,False,mobile,neutral,#travel #foodie,0.422874342,2,14050.0,2022,10,October,Thursday,48346.38336713996,46–55
58758,25.0,female,uk,909033,image,music,1198.0,1738.0,1542.0,6666,7411,2022-10-23,350844,False,desktop,neutral,#lifestyle,0.604236945,1,4478.0,2022,10,October,Sunday,51119.39350912779,18–25
86272,51.0,other,india,241749,video,food,10537.0,2590.0,272.0,719,35269,2023-06-11,183209,False,desktop,negative,#lifestyle,0.379908702,1,13399.0,2023,6,June,Sunday,52462.38691588785,46–55
47643,54.0,male,uk,522768,text,lifestyle,5910.0,2240.0,1276.0,1459,34142,2022-04-25,294978,False,mobile,negative,#tech,0.276082245,1,9426.0,2022,4,April,Monday,51119.39350912779,46–55
60408,57.0,male,japan,884609,image,music,5484.0,487.0,1019.0,417,33856,2023-05-08,486084,False,mobile,neutral,#fashion #travel #foodie,0.206462665,3,6990.0,2023,5,May,Monday,49616.13559322034,56+
53950,60.0,male,uk,843218,video,travel,13397.0,611.0,1877.0,1104,81240,2022-02-26,265003,False,desktop,positive,#love,0.195531758,1,15885.0,2022,2,February,Saturday,51119.39350912779,56+
66849,26.0,female,uk,561107,video,fashion,576.0,1112.0,639.0,544,16501,2022-05-22,241968,True,tablet,positive,#fashion #lifestyle #tech,0.141021756,3,2327.0,2022,5,May,Sunday,51119.39350912779,26–35
38044,23.0,male,usa,593915,reel,lifestyle,19544.0,1397.0,1397.0,7153,50990,2023-12-20,795001,False,desktop,positive,#lifestyle #fitness #foodie,0.438085899,3,22338.0,2023,12,December,Wednesday,51263.87225548902,18–25
25997,54.0,male,india,223355,image,fitness,10105.5,1456.0,1627.0,6960,6728,2023-10-14,773549,False,mobile,positive,#lifestyle,0.466111772,1,13188.5,2023,10,October,Saturday,52462.38691588785,46–55
89751,50.0,male,uk,977882,text,education,15989.0,2193.0,817.0,7544,70757,2023-09-11,436223,False,desktop,positive,#music,0.268510536,1,18999.0,2023,9,September,Monday,51119.39350912779,46–55
33911,16.0,female,india,264364,reel,education,11624.0,1337.0,1919.0,6302,93209,2023-02-13,235018,False,mobile,positive,#fitness,0.159641236,1,14880.0,2023,2,February,Monday,52462.38691588785,Under 18
65533,45.0,male,brazil,228424,image,travel,15835.0,326.0,5.0,5905,50165,2022-03-19,143585,False,tablet,positive,#tech #music,0.322256553,2,16166.0,2022,3,March,Saturday,49193.1746031746,36–45
92566,19.0,male,germany,225451,reel,travel,228.0,2200.0,1437.0,6770,41625,2022-01-02,670058,False,tablet,positive,#foodie,0.092852853,1,3865.0,2022,1,January,Sunday,48605.40612244898,18–25
24571,53.0,female,france,428241,image,lifestyle,16190.0,401.0,585.0,3288,91564,2022-02-04,342971,False,tablet,negative,#music,0.18758464,1,17176.0,2022,2,February,Friday,51727.67338709677,46–55
67941,38.0,other,usa,829063,reel,music,12022.0,2867.0,1521.0,772,32498,2023-01-30,190848,False,tablet,negative,#reels #fashion #tech,0.504954151,3,16410.0,2023,1,January,Monday,51263.87225548902,36–45
68005,49.0,female,germany,771544,text,fitness,984.0,487.0,1079.0,1693,34339,2022-08-06,85420,False,tablet,positive,#foodie #tech,0.074259588,2,2550.0,2022,8,August,Saturday,48605.40612244898,46–55
96250,63.0,other,india,320408,reel,tech,12660.0,2114.0,1830.0,1068,68799,2022-03-08,433741,False,mobile,positive,#fun #lifestyle,0.241340717,2,16604.0,2022,3,March,Tuesday,52462.38691588785,56+
68712,22.0,male,germany,428885,reel,food,18851.0,2136.0,1421.0,3703,48747,2022-03-10,236469,False,desktop,positive,#music,0.45967957,1,22408.0,2022,3,March,Thursday,48605.40612244898,18–25
53541,55.0,male,uk,685665,reel,tech,10041.0,1158.0,821.0,5334,21855,2022-08-12,658158,False,tablet,positive,#fun,0.549988561,1,12020.0,2022,8,August,Friday,51119.39350912779,46–55
33387,27.0,other,france,505255,image,music,531.0,2249.0,237.0,7678,49169,2022-12-27,435582,False,mobile,positive,#fashion,0.0613598,1,3017.0,2022,12,December,Tuesday,51727.67338709677,26–35
58908,50.0,female,uk,669449,image,fashion,13711.0,2475.0,489.0,4223,91274,2023-04-03,218301,False,desktop,neutral,#reels,0.182691676,1,16675.0,2023,4,April,Monday,51119.39350912779,46–55
95457,27.0,male,japan,790366,text,lifestyle,11227.0,2987.0,1045.0,7421,90859,2022-10-21,247616,False,desktop,neutral,#music,0.167941536,1,15259.0,2022,10,October,Friday,49616.13559322034,26–35
23057,17.0,other,uk,248616,reel,travel,8028.0,1202.0,440.0,1573,10701,2022-11-22,619854,False,tablet,positive,#reels,0.903653864,1,9670.0,2022,11,November,Tuesday,51119.39350912779,Under 18
74028,41.0,female,france,637275,video,tech,16945.0,2386.0,1064.0,4972,4117,2022-07-22,173448,False,tablet,positive,#love #music,4.953849891,2,20395.0,2022,7,July,Friday,51727.67338709677,36–45
65731,31.0,other,canada,629527,reel,food,89.0,78.0,857.0,3793,68245,2023-08-16,727358,False,desktop,neutral,#travel #foodie #fashion,0.015004762,3,1024.0,2023,8,August,Wednesday,48703.150097465885,26–35
34858,63.0,female,brazil,669073,video,fashion,5735.0,1620.0,1801.0,7519,32950,2023-08-01,93015,False,desktop,negative,#foodie #fun,0.277875569,2,9156.0,2023,8,August,Tuesday,49193.1746031746,56+
58689,22.0,male,india,123358,video,education,3145.0,1556.0,257.0,2653,46887,2022-10-24,73963,False,mobile,positive,#reels #love,0.105743596,2,4958.0,2022,10,October,Monday,52462.38691588785,18–25
54638,24.0,female,brazil,476903,reel,music,1292.0,377.0,1474.0,540,42110,2022-09-18,680752,True,tablet,positive,#reels #fitness #fun,0.074637853,3,3143.0,2022,9,September,Sunday,49193.1746031746,18–25
56486,16.0,female,japan,575890,video,tech,7559.0,164.0,47.0,2211,71344,2023-06-02,464143,True,desktop,negative,#fun #fitness,0.108908948,2,7770.0,2023,6,June,Friday,49616.13559322034,Under 18
30567,43.0,other,brazil,287522,video,travel,3781.0,1563.0,1833.0,2696,8073,2022-05-12,59039,False,desktop,positive,#reels,0.889012759,1,7177.0,2022,5,May,Thursday,49193.1746031746,36–45
39739,30.0,other,germany,319592,reel,food,19889.0,748.0,502.0,1558,94050,2022-11-21,40758,False,tablet,positive,#fashion #tech #travel,0.224763424,3,21139.0,2022,11,November,Monday,48605.40612244898,26–35
67804,28.0,other,uae,259500,image,travel,2391.0,1720.0,138.0,130,30013,2022-03-09,290355,True,mobile,positive,#reels #foodie #fun,0.141571985,3,4249.0,2022,3,March,Wednesday,48928.41351888668,26–35
13754,52.0,other,usa,109096,reel,travel,17602.0,2984.0,1225.0,7765,13456,2022-05-06,104219,False,mobile,negative,#music #foodie,1.620912604,2,21811.0,2022,5,May,Friday,51263.87225548902,46–55
37044,48.0,other,france,147582,text,fashion,13204.0,1845.0,1675.0,2743,51993,2023-01-28,672591,False,tablet,positive,#tech,0.321658685,1,16724.0,2023,1,January,Saturday,51727.67338709677,46–55
77260,37.0,female,usa,812755,video,food,2252.0,154.0,508.0,4599,66433,2023-02-06,154772,False,mobile,negative,#fun #foodie,0.043863742,2,2914.0,2023,2,February,Monday,51263.87225548902,36–45
76912,35.0,male,france,998027,text,fitness,3891.0,1146.0,1012.0,5543,31682,2023-11-14,252584,False,mobile,positive,#tech #foodie #fashion,0.179597248,3,6049.0,2023,11,November,Tuesday,51727.67338709677,26–35
18706,24.0,male,india,561373,video,education,9866.0,1063.0,1309.0,3820,21235,2022-12-02,192571,False,mobile,positive,#fashion,0.576312691,1,12238.0,2022,12,December,Friday,52462.38691588785,18–25
18894,46.0,other,brazil,725782,image,music,17159.0,2216.0,1256.0,2231,50014,2022-01-29,75437,False,desktop,positive,#lifestyle,0.412504499,1,20631.0,2022,1,January,Saturday,49193.1746031746,46–55
28037,48.0,other,india,431628,video,travel,5229.0,2839.0,1339.0,825,41677,2023-11-19,755692,False,desktop,negative,#foodie #fitness,0.225712023,2,9407.0,2023,11,November,Sunday,52462.38691588785,46–55
93986,49.0,male,uk,887719,reel,music,10105.5,1353.0,460.0,2718,77708,2023-09-09,538767,False,mobile,negative,#reels #love,0.120528131,2,11918.5,2023,9,September,Saturday,51119.39350912779,46–55
91942,15.0,female,uk,809870,video,food,10105.5,1463.0,669.0,7125,12724,2022-02-14,671002,True,tablet,neutral,#lifestyle #love #fun,0.172508645,3,12237.5,2022,2,February,Monday,51119.39350912779,Under 18
61612,21.0,other,usa,648190,text,travel,1787.0,1516.0,1573.0,7690,20347,2022-04-11,490360,False,tablet,positive,#reels #fun,0.239642208,2,4876.0,2022,4,April,Monday,51263.87225548902,18–25
39725,30.0,female,australia,418332,reel,tech,12042.0,2401.0,1610.0,1022,15607,2022-08-14,588477,False,tablet,neutral,#music #love,1.028576921,2,16053.0,2022,8,August,Sunday,48346.38336713996,26–35
15926,55.0,male,australia,475038,text,tech,8069.0,1497.0,1344.0,2601,65125,2023-02-23,489763,False,mobile,negative,#reels,0.149558541,1,10910.0,2023,2,February,Thursday,48346.38336713996,46–55
19496,47.0,male,uae,514380,image,food,11726.0,2545.0,1198.0,5354,17251,2023-09-08,699099,False,tablet,positive,#foodie,0.89670164,1,15469.0,2023,9,September,Friday,48928.41351888668,46–55
66447,46.0,other,australia,967636,text,education,3915.0,1497.0,1062.0,4226,32415,2022-09-19,235667,True,desktop,positive,#reels #lifestyle,0.200616998,2,6474.0,2022,9,September,Monday,48346.38336713996,46–55
39806,53.0,female,japan,232844,text,fashion,14655.0,2392.0,432.0,696,31204,2023-11-08,425954,False,tablet,positive,#tech,0.560152545,1,17479.0,2023,11,November,Wednesday,49616.13559322034,46–55
98199,38.0,other,germany,284126,text,fitness,12644.0,2690.0,484.0,1037,87621,2022-10-19,724400,False,tablet,positive,#foodie,0.180527499,1,15818.0,2022,10,October,Wednesday,48605.40612244898,36–45
51321,16.0,male,germany,751088,reel,tech,92.0,788.0,1608.0,813,30398,2022-07-31,758388,False,desktop,neutral,#travel #foodie #reels,0.08184749,3,2488.0,2022,7,July,Sunday,48605.40612244898,Under 18
75095,41.0,female,uk,859864,image,fashion,10934.0,2424.0,1081.0,3837,36053,2023-10-18,101714,False,desktop,positive,#travel #tech #fun,0.400493718,3,14439.0,2023,10,October,Wednesday,51119.39350912779,36–45
32656,53.0,other,australia,420437,image,fitness,1677.0,1318.0,495.0,658,58464,2023-04-01,479422,False,mobile,positive,#fashion #tech #love,0.059694855,3,3490.0,2023,4,April,Saturday,48346.38336713996,46–55
65147,57.0,other,uae,574514,image,tech,3864.0,2481.0,874.0,2427,56681,2022-08-24,102652,False,mobile,positive,#lifestyle #foodie #music,0.127361903,3,7219.0,2022,8,August,Wednesday,48928.41351888668,56+
59666,62.0,other,france,631501,text,fitness,17785.0,2548.0,600.0,1083,60937,2023-06-18,46617,False,mobile,positive,#music #reels #lifestyle,0.343518716,3,20933.0,2023,6,June,Sunday,51727.67338709677,56+
92368,27.0,male,uk,377085,reel,lifestyle,17990.0,2568.0,1808.0,2974,17561,2022-03-10,3525,False,mobile,positive,#love,1.273617676,1,22366.0,2022,3,March,Thursday,51119.39350912779,26–35
48787,40.0,other,india,982313,reel,travel,12148.0,561.0,1157.0,7459,44319,2023-08-04,391184,True,mobile,positive,#reels #lifestyle #love,0.31286807,3,13866.0,2023,8,August,Friday,52462.38691588785,36–45
72946,54.0,female,australia,509180,reel,food,10105.5,512.0,1012.0,1183,77438,2022-09-03,367058,False,desktop,positive,#fashion #music #travel,0.160502596,3,11629.5,2022,9,September,Saturday,48346.38336713996,46–55
31727,28.0,other,uk,126855,text,tech,17281.0,515.0,1532.0,5566,96947,2023-07-29,518995,False,desktop,neutral,#fun,0.199366664,1,19328.0,2023,7,July,Saturday,51119.39350912779,26–35
78056,24.0,male,australia,625334,image,tech,15113.0,1539.0,1986.0,6681,13601,2022-08-25,576867,False,desktop,positive,#fun,1.370340416,1,18638.0,2022,8,August,Thursday,48346.38336713996,18–25
13081,64.0,other,japan,901341,text,music,4587.0,2544.0,606.0,2624,11170,2022-11-27,283619,False,tablet,positive,#fashion #fun,0.692658908,2,7737.0,2022,11,November,Sunday,49616.13559322034,56+
44196,17.0,male,uae,834474,reel,travel,19515.0,2649.0,155.0,5505,1726,2022-12-29,477370,False,tablet,positive,#reels #travel,12.93105446,2,22319.0,2022,12,December,Thursday,48928.41351888668,Under 18
46735,46.0,male,usa,516584,text,tech,17916.0,1185.0,200.0,5189,77446,2023-06-15,439096,False,tablet,positive,#tech,0.249218811,1,19301.0,2023,6,June,Thursday,51263.87225548902,46–55
90102,54.0,female,canada,478997,video,tech,10169.0,666.0,1021.0,7549,64669,2023-04-10,176795,True,mobile,positive,#love #tech #reels,0.183333591,3,11856.0,2023,4,April,Monday,48703.150097465885,46–55
89578,13.0,female,uae,194135,image,lifestyle,1798.0,1497.0,1963.0,2732,39514,2022-08-17,357323,False,tablet,neutral,#tech #love,0.134408058,2,5258.0,2022,8,August,Wednesday,48928.41351888668,Under 18
35498,51.0,other,australia,695543,image,tech,13782.0,2412.0,498.0,1997,28960,2023-05-24,236723,False,mobile,positive,#fun #reels #foodie,0.576381215,3,16692.0,2023,5,May,Wednesday,48346.38336713996,46–55
86865,44.0,male,india,312568,reel,tech,17735.0,1567.0,1425.0,2011,30560,2023-01-17,767798,False,mobile,negative,#reels #music #lifestyle,0.678239529,3,20727.0,2023,1,January,Tuesday,52462.38691588785,36–45
41656,38.0,male,india,844502,text,tech,13408.0,1448.0,1519.0,1248,95177,2022-05-07,420514,False,mobile,negative,#music #tech,0.172047869,2,16375.0,2022,5,May,Saturday,52462.38691588785,36–45
77695,29.0,female,usa,871224,reel,fashion,10030.0,966.0,487.0,7675,60070,2023-10-20,539507,False,mobile,neutral,#travel #fun #love,0.191160313,3,11483.0,2023,10,October,Friday,51263.87225548902,26–35
47900,60.0,female,brazil,508840,text,tech,10752.0,1980.0,159.0,3736,54684,2022-04-24,771237,False,tablet,negative,#lifestyle #fun,0.23573623,2,12891.0,2022,4,April,Sunday,49193.1746031746,56+
94899,39.0,other,india,335787,video,travel,7051.0,1598.0,1234.0,6183,64386,2022-08-31,69819,False,desktop,negative,#fashion #love #lifestyle,0.153496102,3,9883.0,2022,8,August,Wednesday,52462.38691588785,36–45
57701,36.0,male,uk,468522,image,lifestyle,9855.0,1980.0,1476.0,5265,70409,2022-05-25,2512,False,mobile,positive,#travel,0.189052536,1,13311.0,2022,5,May,Wednesday,51119.39350912779,36–45
29033,47.0,female,india,896784,image,tech,10589.0,363.0,1707.0,2413,37912,2023-07-07,281810,False,tablet,positive,#travel #tech #fashion,0.333904832,3,12659.0,2023,7,July,Friday,52462.38691588785,46–55
20805,58.0,other,canada,458565,text,fitness,11395.0,107.0,1093.0,7777,94459,2023-11-04,43677,False,mobile,positive,#lifestyle #travel,0.133338274,2,12595.0,2023,11,November,Saturday,48703.150097465885,56+
45851,54.0,male,usa,966971,image,lifestyle,12833.0,622.0,830.0,4343,46077,2023-03-15,221481,False,mobile,negative,#fashion #fun #foodie,0.310024524,3,14285.0,2023,3,March,Wednesday,51263.87225548902,46–55
36832,51.0,male,uk,371367,text,lifestyle,598.0,320.0,971.0,11,42188,2022-12-04,24480,False,desktop,positive,#fashion #lifestyle,0.044775766,2,1889.0,2022,12,December,Sunday,51119.39350912779,46–55
73437,38.0,female,australia,349048,reel,fitness,14367.0,509.0,1337.0,2010,11730,2023-02-12,294071,False,mobile,positive,#fashion #travel,1.382182438,2,16213.0,2023,2,February,Sunday,48346.38336713996,36–45
23944,61.0,other,uae,964686,video,travel,18428.0,2719.0,430.0,3607,42175,2023-08-12,639551,False,desktop,positive,#fitness #lifestyle #music,0.511606402,3,21577.0,2023,8,August,Saturday,48928.41351888668,56+
29873,50.0,female,usa,953283,text,fashion,16642.0,1064.0,1405.0,736,62344,2022-06-17,620159,True,tablet,positive,#love #foodie #music,0.306541127,3,19111.0,2022,6,June,Friday,51263.87225548902,46–55
50372,35.0,other,canada,150044,video,education,8003.0,303.0,1680.0,509,10200,2023-09-14,294208,False,mobile,neutral,#foodie #fashion,0.979019608,2,9986.0,2023,9,September,Thursday,48703.150097465885,26–35
99464,34.0,male,germany,976650,reel,music,10097.0,968.0,1190.0,1268,65342,2023-12-08,708882,False,desktop,positive,#travel,0.187551651,1,12255.0,2023,12,December,Friday,48605.40612244898,26–35
25379,16.0,other,canada,709288,reel,education,13207.0,1438.0,1978.0,6094,29203,2022-06-16,124074,False,mobile,neutral,#fashion #travel #reels,0.56922234,3,16623.0,2022,6,June,Thursday,48703.150097465885,Under 18
46751,61.0,other,france,993672,reel,travel,11824.0,1417.0,1414.0,4266,34196,2023-06-17,611088,False,mobile,neutral,#fun #music #lifestyle,0.428558896,3,14655.0,2023,6,June,Saturday,51727.67338709677,56+
99822,21.0,other,france,827362,text,fashion,797.0,2412.0,1342.0,7199,69759,2022-06-14,553730,False,mobile,positive,#travel #reels,0.065238894,2,4551.0,2022,6,June,Tuesday,51727.67338709677,18–25
15110,16.0,other,germany,393172,video,food,10105.5,2785.0,116.0,5745,99715,2023-10-04,237532,False,desktop,positive,#travel #fashion #fun,0.136348593,3,13006.5,2023,10,October,Wednesday,48605.40612244898,Under 18
64341,19.0,other,japan,934385,video,fitness,5713.0,988.0,696.0,4816,77866,2022-09-19,98816,False,tablet,positive,#fun #fashion #foodie,0.094996533,3,7397.0,2022,9,September,Monday,49616.13559322034,18–25
22087,35.0,female,india,157965,image,music,7311.0,2199.0,1535.0,3042,11907,2023-07-18,645409,False,desktop,neutral,#foodie #fitness,0.92760561,2,11045.0,2023,7,July,Tuesday,52462.38691588785,26–35
33762,14.0,other,uae,334466,text,lifestyle,5911.0,258.0,202.0,4910,56823,2022-09-18,372806,False,tablet,neutral,#reels #music,0.112120092,2,6371.0,2022,9,September,Sunday,48928.41351888668,Under 18
92617,61.0,male,brazil,169776,image,lifestyle,3954.0,2754.0,1185.0,6572,35051,2022-06-24,726862,False,desktop,positive,#fashion #tech #love,0.225186157,3,7893.0,2022,6,June,Friday,49193.1746031746,56+
19596,36.0,male,brazil,393603,image,lifestyle,9819.0,1974.0,1844.0,1058,15527,2022-04-06,337900,False,desktop,positive,#fun #fitness,0.878276551,2,13637.0,2022,4,April,Wednesday,49193.1746031746,36–45
28313,52.0,other,uae,190932,text,fitness,4312.0,2270.0,961.0,4300,253,2022-12-23,78321,False,tablet,neutral,#foodie #music,29.81422925,2,7543.0,2022,12,December,Friday,48928.41351888668,46–55
76549,43.0,male,canada,968763,image,fitness,8980.0,1289.0,461.0,889,54834,2023-01-05,274736,False,tablet,positive,#love,0.195681511,1,10730.0,2023,1,January,Thursday,48703.150097465885,36–45
33705,59.0,female,germany,780049,image,music,18440.0,229.0,1873.0,5503,63913,2023-07-06,779475,False,tablet,neutral,#travel #love,0.321405661,2,20542.0,2023,7,July,Thursday,48605.40612244898,56+
77364,43.0,female,germany,573662,image,education,15828.0,2486.0,943.0,2952,66451,2023-12-22,360800,False,desktop,negative,#fun #fitness #foodie,0.289792479,3,19257.0,2023,12,December,Friday,48605.40612244898,36–45
83445,38.0,other,australia,430126,reel,education,13952.0,149.0,699.0,3337,1219,2022-05-22,677677,False,tablet,neutral,#lifestyle #foodie #fashion,12.14109926,3,14800.0,2022,5,May,Sunday,48346.38336713996,36–45
88645,52.0,female,usa,496562,text,education,7102.0,909.0,1578.0,5696,60712,2022-06-16,656186,True,mobile,positive,#foodie #music,0.157942417,2,9589.0,2022,6,June,Thursday,51263.87225548902,46–55
12023,60.0,other,uk,276251,reel,fashion,12660.0,1497.0,200.0,7610,84175,2023-12-04,437485,False,mobile,positive,#fun #fitness,0.164383724,2,14357.0,2023,12,December,Monday,51119.39350912779,56+
69796,63.0,female,france,739061,image,lifestyle,15427.0,634.0,1254.0,3681,38033,2022-11-15,393889,False,mobile,positive,#foodie #love,0.455262535,2,17315.0,2022,11,November,Tuesday,51727.67338709677,56+
90073,55.0,other,brazil,926949,image,travel,1447.0,1893.0,515.0,2744,66845,2023-09-23,193615,False,mobile,neutral,#love #fun #fashion,0.057670731,3,3855.0,2023,9,September,Saturday,49193.1746031746,46–55
74429,46.0,other,india,431822,reel,fashion,16898.0,2446.0,1775.0,4845,63910,2023-10-20,782146,False,tablet,positive,#fun,0.330449069,1,21119.0,2023,10,October,Friday,52462.38691588785,46–55
71627,36.0,male,uk,312678,image,lifestyle,12651.0,621.0,1229.0,1508,88448,2022-12-01,105384,False,tablet,positive,#love #music,0.163949439,2,14501.0,2022,12,December,Thursday,51119.39350912779,36–45
43848,61.0,male,canada,474635,text,fitness,18297.0,2190.0,1354.0,7128,99510,2023-04-19,168665,False,mobile,neutral,#music #tech,0.219485479,2,21841.0,2023,4,April,Wednesday,48703.150097465885,56+
47804,38.0,male,australia,959055,video,fitness,15112.0,947.0,605.0,7637,80621,2023-10-03,483857,False,tablet,neutral,#music,0.206695526,1,16664.0,2023,10,October,Tuesday,48346.38336713996,36–45
25379,28.0,male,uk,582504,reel,fitness,1951.0,1093.0,743.0,3337,30122,2022-05-25,555665,False,mobile,positive,#lifestyle,0.125722064,1,3787.0,2022,5,May,Wednesday,51119.39350912779,26–35
69664,59.0,other,australia,312243,video,lifestyle,13827.0,53.0,874.0,3033,27472,2022-02-23,192696,False,desktop,negative,#fitness #reels,0.537055911,2,14754.0,2022,2,February,Wednesday,48346.38336713996,56+
37766,25.0,female,brazil,580970,video,education,8965.0,843.0,346.0,6034,78201,2022-05-02,295249,False,tablet,positive,#music #fun,0.129844887,2,10154.0,2022,5,May,Monday,49193.1746031746,18–25
78099,27.0,other,brazil,459553,video,fitness,328.0,2985.0,348.0,1767,27335,2022-05-04,554102,False,desktop,neutral,#travel #music #fitness,0.133930858,3,3661.0,2022,5,May,Wednesday,49193.1746031746,26–35
46060,39.0,male,india,410719,reel,food,8985.0,2599.0,1012.0,1132,66673,2022-06-16,375579,False,tablet,positive,#reels #tech,0.203305686,2,12596.0,2022,6,June,Thursday,52462.38691588785,36–45
79122,16.0,male,germany,994933,image,fitness,12884.0,1865.0,1183.0,7656,68969,2023-10-17,482420,False,tablet,positive,#tech,0.231002334,1,15932.0,2023,10,October,Tuesday,48605.40612244898,Under 18
26087,28.0,female,canada,407183,text,music,5973.0,298.0,1648.0,1201,82433,2022-01-22,314985,True,tablet,positive,#love #fun #music,0.096065896,3,7919.0,2022,1,January,Saturday,48703.150097465885,26–35
